http://www.wsj.com/articles/google-brings-it-home-1475609430,121.6337890625 kb,288,text/html
http://www.wsj.com/articles/on-the-waterfront-pictures-illustrate-a-world-resource-1475627937,123.427734375 kb,288,text/html
http://www.wsj.com/public/page/new-york-main.html,148.2236328125 kb,321,text/html
http://www.wsj.com/news/risk-compliance-journal,123.4384765625 kb,317,text/html
http://www.wsj.com/articles/google-to-detail-amazon-echo-fighter-called-home-new-phones-1475592365,132.142578125 kb,299,text/html
http://www.wsj.com/articles/revised-living-wills-released-for-five-big-u-s-banks-1475611282,126.9228515625 kb,293,text/html
http://www.wsj.com/articles/the-trump-tax-setup-1475621927,123.806640625 kb,289,text/html
http://www.wsj.com/articles/hurricane-matthew-threatens-florida-the-carolinas-1475620463,123.73828125 kb,289,text/html
http://www.wsj.com/articles/shopping-mall-owners-predict-3-3-jump-in-holiday-sales-1475586586,123.1171875 kb,285,text/html
http://www.wsj.com/news/types/ahead-of-the-tape,86.583984375 kb,264,text/html
http://www.wsj.com/news/topic/2449,88.5732421875 kb,165,text/html
http://www.wsj.com/policy/data-policy,58.814453125 kb,231,text/html
http://www.wsj.com/news/logistics-report,108.533203125 kb,295,text/html
http://www.wsj.com/articles/oil-explorer-claims-major-alaskan-find-1475619056,123.2216796875 kb,287,text/html
http://www.wsj.com/articles/first-look-google-pixel-phones-and-daydream-view-vr-1475628500,129.98828125 kb,298,text/html
http://www.wsj.com/news/cfo-journal,119.8974609375 kb,316,text/html
http://www.wsj.com/articles/antitobacco-groups-sue-fda-to-require-graphic-warning-labels-on-cigarette-packs-1475599261,123.8359375 kb,287,text/html
http://www.wsj.com/public/page/leisure-arts.html,249.666015625 kb,572,text/html
http://www.wsj.com/news/types/journal-reports-leadership,88.0048828125 kb,265,text/html
http://www.wsj.com/articles/you-shouldve-kept-your-mickey-mantle-cards-1475618712,123.7119140625 kb,288,text/html
http://www.wsj.com/news/business/defense-aerospace,101.12890625 kb,279,text/html
http://www.wsj.com/video/subject/mansion,47.6767578125 kb,105,text/html
http://www.wsj.com/articles/first-look-google-pixel-phones-and-daydream-view-vr-1475628500?tesla=y,130.08203125 kb,299,text/html
http://www.wsj.com/news/topic/3307,89.76171875 kb,166,text/html
http://www.wsj.com/news/types/declarations,78.759765625 kb,257,text/html
http://www.wsj.com/articles/lobbyists-as-directors-test-rules-for-corporate-boards-1475608483,124.9072265625 kb,288,text/html
http://www.wsj.com/video,84.6552734375 kb,105,text/html
http://www.wsj.com/articles/the-big-number-1475518543,140.6044921875 kb,289,text/html
http://www.wsj.com/podcasts/latest/wsj-whats-news,75.8935546875 kb,75,text/html
http://www.wsj.com/articles/greater-new-york-watch-1475632084,118.7509765625 kb,286,text/html
http://www.wsj.com/news/business/transportation,101.7421875 kb,280,text/html
http://www.wsj.com/news/types/commentary-u-s,85.833984375 kb,264,text/html
http://www.wsj.com/news/business/retail-industry,100.5908203125 kb,279,text/html
http://www.wsj.com/podcasts/latest/wsj-opinion-foreign-edition,86.4111328125 kb,75,text/html
http://www.wsj.com/graphics/elections/2016/state-polling-vs-recent-elections/,22.9091796875 kb,36,text/html
http://www.wsj.com/articles/china-cant-make-taiwan-bow-to-pressure-islands-leader-says-1475616782,124.1650390625 kb,287,text/html
http://www.wsj.com/articles/the-apology-of-donald-j-trump-1475537285?mod=trending_now_2,124.8544921875 kb,291,text/html
http://www.wsj.com/articles/maersk-unlikely-to-buy-troubled-korean-container-ship-operators-1475510890,122.798828125 kb,287,text/html
http://www.wsj.com/articles/rock-n-role-play-a-ceos-burning-love-for-elvis-1475172897,129.203125 kb,298,text/html
http://www.wsj.com/video/browse/news/us-news,47.8974609375 kb,105,text/html
http://www.wsj.com/news/author/7872,79.5947265625 kb,160,text/html
http://www.wsj.com/public/page/etf-mutual-funds.html,172.408203125 kb,325,text/html
http://www.wsj.com/news/heard-on-the-street,108.4375 kb,285,text/html
http://www.wsj.com/video/browse/opinion,47.8544921875 kb,105,text/html
http://www.wsj.com/news/world/china,99.791015625 kb,278,text/html
http://www.wsj.com/video/browse/business/markets,47.154296875 kb,105,text/html
http://www.wsj.com/articles/pound-drops-to-31-year-low-against-dollar-on-brexit-concerns-1475566159?mod=trending_now_5,125.048828125 kb,289,text/html
http://www.wsj.com/articles/developers-make-bets-on-iran-1475607493,147.5166015625 kb,296,text/html
http://www.wsj.com/news/business/food-tobacco,96.9970703125 kb,276,text/html
http://www.wsj.com/apple-touch-icon.png,7.224609375 kb,4,image/png
http://www.wsj.com/video/browse/life-culture,48.2685546875 kb,105,text/html
http://www.wsj.com/articles/out-of-baseball-options-theres-always-zurich-1475594613,123.2626953125 kb,289,text/html
http://www.wsj.com/news/life,119.9794921875 kb,309,text/html
http://www.wsj.com/news/politics,567.3779296875 kb,305,text/html
http://www.wsj.com/news/markets/,120.15625 kb,317,text/html
http://www.wsj.com/podcasts/latest/wsj-opinion-potomac-watch,84.8994140625 kb,75,text/html
http://www.wsj.com/articles/abstract-expressionism-review-some-americans-abroad-1475618267,127.9169921875 kb,294,text/html
http://www.wsj.com/podcasts/latest/wsj-watching-your-wealth,68.8662109375 kb,81,text/html
http://www.wsj.com/articles/vancouver-home-sales-drop-prices-continue-to-climb-1475598373,122.693359375 kb,288,text/html
http://www.wsj.com/articles/fundraising-haul-puts-ohio-sen-rob-portman-in-strong-position-to-protect-lead-1475575202,123.2099609375 kb,287,text/html
http://www.wsj.com/public/page/journal-report.html,155.71484375 kb,288,text/html
http://www.wsj.com/podcasts/latest/wsj-off-duty,66.44921875 kb,81,text/html
http://www.wsj.com/articles/fact-checking-family-folklore-with-dna-tests-1475598736,125.8759765625 kb,290,text/html
http://www.wsj.com/video/plane-caught-in-crosswind-forced-to-miss-landing/8DF98B04-8A36-4489-AEFC-E09FA7EFC987.html?mod=trending_now_video_1,88.9091796875 kb,106,text/html
http://www.wsj.com/news/economy/,117.9912109375 kb,311,text/html
http://www.wsj.com/articles/amazons-kindle-unlimited-is-a-victim-of-its-success-in-japan-1475572438,129.5322265625 kb,295,text/html
http://www.wsj.com/podcasts,73.388671875 kb,71,text/html
http://www.wsj.com/news/business/industrial-services,102.3544921875 kb,280,text/html
http://www.wsj.com/articles/clinton-foundation-amends-its-filing-with-new-york-1475623675,123.79296875 kb,288,text/html
http://www.wsj.com/articles/tim-kaine-and-mike-pence-shadow-box-1475620769,125.6630859375 kb,291,text/html
http://www.wsj.com/articles/lola-gt-mk6-the-car-too-classic-to-drive-1475591391,122.46875 kb,288,text/html
http://www.wsj.com/public/page/news-real-estate-commercial.html,247.3994140625 kb,484,text/html
http://www.wsj.com/news/business/small-business-marketing,113.69921875 kb,280,text/html
http://www.wsj.com/articles/cmo-today-nbc-reduces-ad-clutter-on-saturday-night-live-1475579569,158.453125 kb,322,text/html
http://www.wsj.com/public/page/book-reviews.html,296.236328125 kb,602,text/html
http://www.wsj.com/news/politics/,567.3779296875 kb,305,text/html
http://www.wsj.com/video/browse/life-culture/arts-and-entertainment,48.173828125 kb,105,text/html
http://www.wsj.com/public/page/magazine-index.html,167.34765625 kb,443,text/html
http://www.wsj.com/news/business/energy-oil-gas,101.748046875 kb,280,text/html
http://www.wsj.com/policy/subscriber-agreement,88.5556640625 kb,239,text/html
http://www.wsj.com/video/browse/news/world-news,47.84375 kb,105,text/html
http://www.wsj.com/articles/market-swings-signal-investor-angst-over-brexit-1475632830,123.5595703125 kb,290,text/html
http://www.wsj.com/public/page/news-career-jobs.html,205.7978515625 kb,351,text/html
http://www.wsj.com/video/key-differences-between-kaine-and-pence/B7A53D40-1AD2-4AEE-ADAC-429701011BA3.html?mod=trending_now_video_3,88.7509765625 kb,107,text/html
http://www.wsj.com/livecoverage/mike-pence-and-tim-kaine-vice-presidential-debate-2016,366.7470703125 kb,248,text/html
http://www.wsj.com/articles/blackrock-cuts-etf-fees-1475640061,123.42578125 kb,289,text/html
http://www.wsj.com/public/page/latest-opinion-analysis-columns.html,116.23828125 kb,255,text/html
http://www.wsj.com/articles/apps-like-venmo-to-come-under-stricter-government-oversight-1475640061,125.41015625 kb,291,text/html
http://www.wsj.com/articles/u-s-cities-see-apartment-rents-fall-for-first-time-in-years-1475614808,122.78125 kb,286,text/html
http://www.wsj.com/articles/saturday-night-live-premiere-airs-almost-30-fewer-commercials-1475509829,156.3818359375 kb,307,text/html
http://www.wsj.com/news/business/management,344.09375 kb,296,text/html
http://www.wsj.com/articles/the-song-that-changed-christmas-forever-1475617510,123.5927734375 kb,290,text/html
http://www.wsj.com/podcasts/latest/wsj-heard-on-the-street,91.671875 kb,81,text/html
http://www.wsj.com/articles/british-heiress-petra-stunt-lists-spelling-mansion-for-200-million-1475605679,155.720703125 kb,298,text/html
http://www.wsj.com/articles/colombia-pacts-foes-seek-jail-for-farc-rebels-1475625578,121.5859375 kb,284,text/html
http://www.wsj.com/articles/financial-times-hopes-speedy-new-website-will-boost-subscribers-1475553602,152.78515625 kb,302,text/html
http://www.wsj.com/news/world/,122.6201171875 kb,317,text/html
http://www.wsj.com/public/page/news-fashion-style-industry.html,212.763671875 kb,440,text/html
http://www.wsj.com/news/topic/3961,89.36328125 kb,171,text/html
http://www.wsj.com/guidedtour/,24.5908203125 kb,20,text/html
http://www.wsj.com/news/topic/2514,79.001953125 kb,158,text/html
http://www.wsj.com/news/technology/,121.0498046875 kb,219,text/html
http://www.wsj.com/public/page/letters.html,159.5751953125 kb,286,text/html
http://www.wsj.com/articles/find-the-best-places-to-trick-or-treat-1475608653,123.1591796875 kb,287,text/html
http://www.wsj.com/articles/los-angeles-police-chief-releases-video-related-to-fatal-police-shooting-1475616602,122.8681640625 kb,286,text/html
http://www.wsj.com/public/page/news-travel-vacation.html,197.28125 kb,382,text/html
http://www.wsj.com/news/world,122.5517578125 kb,316,text/html
http://www.wsj.com/articles/second-black-box-is-recovered-from-train-that-crashed-in-hoboken-n-j-1475612641,123.2138671875 kb,287,text/html
http://www.wsj.com/public/page/consumer-health-wellness.html,182.5478515625 kb,359,text/html
http://www.wsj.com/pro/join/centralbanking/?url=http%3A%2F%2Fwww.wsj.com%2Fpro%2Fcentralbanking,30.46484375 kb,30,text/html
http://www.wsj.com/newsletters,336.341796875 kb,249,text/html
http://www.wsj.com/news/business/health-industry,102.9052734375 kb,280,text/html
http://www.wsj.com/articles/iran-signs-new-model-oil-deal-as-it-vows-to-pump-more-1475590696,124.71875 kb,291,text/html
http://www.wsj.com/policy/legal-policies,56.76953125 kb,231,text/html
http://www.wsj.com/articles/more-turks-seek-asylum-in-greece-after-coup-attempt-1475605510,121.998046875 kb,287,text/html
http://www.wsj.com/articles/iran-lays-groundwork-for-regional-airport-hub-in-tehran-1475573401,156.2822265625 kb,297,text/html
http://www.wsj.com/articles/the-10-point-1475579141,119.96875 kb,288,text/html
http://www.wsj.com/articles/german-prosecutors-drop-probe-into-comedian-who-recited-erdogan-poem-1475604300,122.8818359375 kb,284,text/html
http://www.wsj.com/articles/court-blocks-indiana-gov-mike-pences-plan-to-limit-syrian-refugees-1475532954,122.599609375 kb,287,text/html
http://www.wsj.com/articles/u-s-suspends-talks-with-russia-over-syria-cease-fire-1475517771,125.6015625 kb,291,text/html
http://www.wsj.com/articles/al-qaeda-leader-targeted-in-u-s-airstrike-in-syria-1475557030,121.40625 kb,287,text/html
http://www.wsj.com/articles/turkish-trader-reza-zarrab-set-to-fight-u-s-charges-of-violating-iran-sanctions-1475604930,122.8134765625 kb,287,text/html
http://www.wsj.com/articles/new-malls-cropping-up-across-iran-1475588015,156.591796875 kb,298,text/html
http://www.wsj.com/articles/putin-tightens-his-grip-on-syria-1475611567,122.39453125 kb,290,text/html
http://www.wsj.com/articles/oil-prices-fall-on-skepticism-over-opecs-efficacy-1475575585,124.6572265625 kb,291,text/html
http://www.wsj.com/articles/corrections-amplifications-1475634273?tesla=y,119.0537109375 kb,288,text/html
http://www.wsj.com/articles/a-converted-warehouse-with-a-sustainable-roof-garden-in-australia-1475633109?tesla=y,112.97265625 kb,275,text/html
http://www.wsj.com/podcasts/browse,45.7275390625 kb,88,text/html
http://www.wsj.com/podcasts/kristen-stewart-talks-woody-allen-cafe-society/F9DE0831-D4B3-4227-818A-BC8E5E9CFA23.html,88.6142578125 kb,71,text/html
http://www.wsj.com/podcasts/,73.388671875 kb,71,text/html
http://www.wsj.com/podcasts/browse/wsj-whats-news,43.8837890625 kb,88,text/html
http://www.wsj.com/podcasts/trump-big-loss-puts-him-under-more-pressure/487491B2-70E7-49FC-B147-2F6D29FD31EE.html,87.0859375 kb,70,text/html
http://www.wsj.com/podcasts/kim-dickens-path-to-fear-the-walking-dead/7E57500C-70A6-4F28-AB2F-0C2A17101F19.html,116.6826171875 kb,71,text/html
http://www.wsj.com/podcasts/american-airlines-tech-shift-so-far-so-good/46C3E4CE-FC93-4D3C-B6A5-5BE4747F493B.html,80.208984375 kb,70,text/html
http://www.wsj.com/podcasts/colson-whitehead-talks-the-underground-railroad/B9F97CCB-71B9-4629-B798-01C250312C04.html,111.6904296875 kb,71,text/html
http://www.wsj.com/podcasts/author-nicole-dennis-benn-on-here-comes-the-sun/193C0ADB-A32B-49F5-978B-4ADD1BBDBA2D.html,124.01171875 kb,71,text/html
http://www.wsj.com/video/sponsored,67.271484375 kb,64,text/html
http://www.wsj.com/podcasts/browse/wsj-speakeasy,44.490234375 kb,88,text/html
http://www.wsj.com/podcasts/author-bob-proehl-on-a-hundred-thousand-worlds/22BBDA1A-FF55-4394-8EDE-B5BA6E681C19.html,112.720703125 kb,71,text/html
http://www.wsj.com/podcasts/michelle-krebs-auto-sales-dip-but-remain-strong/EFF04869-0CE1-4C2E-B6DD-16BE967591A1.html,82.0751953125 kb,70,text/html
http://www.wsj.com/podcasts/browse/wsj-tech-news-briefing,45.1845703125 kb,88,text/html
http://www.wsj.com/podcasts/investors-rediscover-a-taste-for-risk/26FDE421-EC88-45BA-AC86-07AB70161F34.html,68.6279296875 kb,70,text/html
http://www.wsj.com/video/topics,42.3330078125 kb,80,text/html
http://www.wsj.com/podcasts/donald-trump-tax-return-problem/7DAE2E51-C7CA-4530-B8F4-1243C34E1147.html,91.158203125 kb,70,text/html
http://www.wsj.com/podcasts/google-pixel-event-everything-you-need-to-know/FA373EB7-7858-4A81-9316-98EA2D223313.html,85.2314453125 kb,70,text/html
http://www.wsj.com/?mod=podcasts,839.2412109375 kb,383,text/html
http://www.wsj.com/video/programs,15.95703125 kb,42,text/html
http://www.wsj.com/podcasts/households-own-more-of-the-us-stock-market/FE2B3378-7FFC-42E4-B8E7-713999090DE0.html,82.2314453125 kb,70,text/html
http://www.wsj.com/podcasts/cops-fact-and-fiction-with-conlon-and-channer/521082C6-A43A-4910-B50C-0D8D23F96018.html,122.9892578125 kb,71,text/html
http://www.wsj.com/policy/cookie-policy?mod=podcasts,73.4814453125 kb,251,text/html
http://www.wsj.com/podcasts/how-trump-can-win-monday-debate/8BB9DC65-6AB0-4ADE-A4DE-BB65AF3F6A71.html,109.876953125 kb,70,text/html
http://www.wsj.com/podcasts/nrf-kleinhenz-strong-holiday-spending-in-2016/FFFB79AE-7AD9-4599-B320-ED0461956BB2.html,84.8037109375 kb,70,text/html
http://www.wsj.com/podcasts/noise-canceling-coworkers-with-smarter-white-noise/1B6B6B0B-1DFD-409A-B8A4-205AD4E6E894.html,84.1767578125 kb,70,text/html
http://www.wsj.com/podcasts/programs,35.6142578125 kb,65,text/html
http://www.wsj.com/podcasts/viggo-mortensen-talks-new-film-captain-fantastic/FCB867DD-F47F-4772-8954-B07B286AF684.html,102.0986328125 kb,71,text/html
http://www.wsj.com/podcasts/donald-trump-taxes-and-the-vp-debate/860C8E06-CE27-4E87-8AD5-2BF72776D969.html,105.4931640625 kb,70,text/html
http://www.wsj.com/favicon.ico,12.787109375 kb,0,image/x-icon
http://www.wsj.com/podcasts/how-facebook-has-taken-over-the-2016-election/FF7EB2D2-FEA1-4B95-A31E-41A08923F689.html,84.994140625 kb,70,text/html
http://www.wsj.com/podcasts/wells-fargo-and-big-banks-week-of-bad-headlines/9D3C9A31-3754-4C1A-8202-DFDDB6DD6BB0.html,83.5546875 kb,71,text/html
http://www.wsj.com/video?mod=podcasts,84.70703125 kb,106,text/html
http://www.wsj.com/podcasts/outhside-director-star-on-obamas-first-date/00421F8E-A5E2-46B3-9718-ECE1C25BD055.html,121.4833984375 kb,71,text/html
http://www.wsj.com/podcasts/shiri-appleby-talks-the-reality-behind-unreal/747B5D2F-3E8C-451F-9227-5F53BDB82712.html,94.5087890625 kb,71,text/html
http://www.wsj.com/podcasts/browse/wsj-opinion-potomac-watch,43.962890625 kb,88,text/html
http://www.wsj.com/policy/privacy-policy?mod=podcasts,86.5908203125 kb,241,text/html
http://www.wsj.com/podcasts/jeff-bridges-on-sleeper-hit-hell-or-high-water/A533DEDE-8542-49B3-9087-58E77DC26F10.html,90.06640625 kb,71,text/html
http://www.wsj.com/podcasts/the-terror-on-america-streets/77270B4F-2D98-492E-B600-ACD86790F917.html,68.3134765625 kb,70,text/html
http://www.wsj.com/podcasts/pardoning-snowden-shutting-down-gitmo/E503D0D3-64B3-4F3E-B2A1-9C7FAA2E4F2E.html,105.078125 kb,70,text/html
http://www.wsj.com/podcasts/should-you-pay-more-to-use-a-credit-card/08216832-609D-4A73-A4C4-409D56A81769.html,68.6181640625 kb,70,text/html
http://www.wsj.com/podcasts/the-legacy-of-shimon-peres-the-tragedy-of-aleppo/55F07AC3-DFDF-4178-8C72-1E3A935933B8.html,107.1533203125 kb,70,text/html
http://www.wsj.com/podcasts/trump-russian-missiles-in-iran-and-apple-brussels/24EE3F9C-CB60-4FB5-895E-3EAA3CA63430.html,110.466796875 kb,70,text/html
http://www.wsj.com/podcasts/steve-wood-market-volatility-for-the-rest-of-2016/64B68A5B-E601-43DC-9C81-82448CEFDF46.html,95.7841796875 kb,70,text/html
